GameId,Blue_Kills,Blue_Assists,Blue_Deaths,Blue_Total_Level,Blue_Total_gold,Blue_first_blood,Blue_first_dragon,Blue_dragon_kills,Blue_first_riftherald,Blue_riftherald_kills,Blue_first_baron,Blue_baron_kills,Blue_first_tower,Blue_tower_destroyed,Blue_first_inhibitor,Blue_inhibitor_destroyed,Red_Kills,Red_Assists,Red_Deaths,Red_Total_Level,Red_Total_gold,Red_first_blood,Red_first_dragon,Red_dragon_kills,Red_first_riftherald,Red_riftherald_kills,Red_first_baron,Red_baron_kills,Red_first_tower,Red_tower_destroyed,Red_first_inhibitor,Red_inhibitor_destroyed,Win
KR_6542604352,58,175,45,90,75562,1,0,0,0,0,0,0,1,4,0,1,45,132,58,87,67670,0,0,0,0,0,0,0,0,2,1,1,1
KR_6523587301,51,116,45,85,66724,0,0,0,0,0,0,0,1,4,1,1,45,89,51,82,60441,1,0,0,0,0,0,0,0,0,0,0,1
KR_6539892710,13,17,35,63,46513,1,0,0,0,1,0,0,0,1,0,0,35,52,13,72,60199,0,1,3,1,1,1,1,1,9,1,1,0
KR_6490904900,24,45,29,67,55403,1,0,0,0,1,0,0,0,6,0,1,29,38,24,76,63252,0,1,3,1,1,1,2,1,8,1,2,0
KR_6520800972,16,21,4,48,32868,1,1,2,1,2,0,0,1,3,0,0,4,3,16,46,22896,0,0,0,0,0,0,0,0,0,0,0,1
KR_6542348504,45,56,28,79,66760,1,1,4,1,2,1,1,1,11,1,3,28,39,45,74,56603,0,0,0,0,0,0,0,0,0,0,0,1
KR_6543394255,76,153,53,90,79936,1,0,0,0,0,0,0,1,4,1,2,53,113,76,90,76041,0,0,0,0,0,0,0,0,2,0,1,1
KR_6518184339,18,25,29,67,47108,0,0,1,1,1,0,0,1,3,0,0,29,50,18,75,59752,1,1,2,0,0,1,1,0,9,1,1,0
KR_6542749611,36,46,20,73,59392,0,0,1,0,1,1,1,1,11,1,2,20,28,36,66,49043,1,1,2,1,1,0,0,0,1,0,0,1
KR_6526576823,57,125,55,87,70343,0,0,0,0,0,0,0,1,4,1,1,55,126,57,86,64610,1,0,0,0,0,0,0,0,1,0,0,1
KR_6516091064,23,28,32,61,42444,0,0,1,0,0,0,0,0,0,0,0,32,49,23,67,54408,1,1,2,1,2,1,1,1,9,1,1,0
KR_6519400717,21,33,14,67,49760,0,1,3,1,2,1,1,1,9,1,1,14,25,21,61,40515,1,0,0,0,0,0,0,0,1,0,0,1
KR_6532765958,42,43,15,71,56301,1,1,4,1,2,1,1,1,9,1,1,15,14,42,61,41720,0,0,0,0,0,0,0,0,0,0,0,1
KR_6539391550,67,153,50,90,80112,0,0,0,0,0,0,0,1,4,1,1,50,117,67,90,70436,1,0,0,0,0,0,0,0,2,0,0,1
KR_6537076129,46,71,43,85,78231,0,1,2,0,0,0,0,0,3,0,0,43,66,46,86,81880,1,0,3,1,1,1,2,1,11,1,2,0
KR_6533942582,25,34,19,71,56381,1,1,4,0,1,1,1,1,9,1,1,19,19,25,66,46881,0,0,0,1,1,0,0,0,3,0,0,1
KR_6523200618,5,4,17,51,28875,0,1,1,0,0,0,0,0,0,0,0,17,7,5,54,37912,1,0,1,1,2,0,0,1,5,0,0,0
KR_6541081398,8,14,29,54,33224,0,0,0,1,1,0,0,0,0,0,0,29,27,8,67,49508,1,1,3,0,0,1,1,1,8,1,1,0
KR_6543086185,22,19,33,61,47487,1,1,1,1,2,0,0,1,4,0,0,33,48,22,74,59937,0,0,2,0,0,1,1,0,11,1,2,0
KR_6534265794,17,29,39,75,58385,1,0,1,0,1,1,1,0,4,0,0,39,71,17,83,69866,0,1,4,1,1,0,1,1,8,1,1,0
KR_6537625454,34,66,21,75,63590,0,1,3,0,0,0,0,0,6,1,1,21,34,34,71,59669,1,0,2,1,2,0,0,1,5,0,0,1
KR_6531545761,45,68,25,83,72682,0,0,3,0,1,1,1,1,10,1,2,25,34,45,74,62031,1,1,1,1,1,0,0,0,6,0,0,1
KR_6535261570,24,35,6,57,40233,0,0,2,0,1,0,0,1,5,0,0,6,7,24,49,29747,1,1,1,1,1,0,0,0,2,0,0,1
KR_6539436002,22,34,38,72,53965,0,0,0,1,2,0,0,0,4,0,0,38,71,22,76,62072,1,1,4,0,0,1,1,1,7,1,1,0
KR_6516949908,27,50,46,69,52334,1,0,0,0,0,1,1,0,1,0,0,45,70,27,69,63702,0,1,4,1,2,0,0,1,8,1,2,0
KR_6526106549,32,37,37,72,59594,0,1,2,1,1,0,0,0,2,0,0,37,55,32,76,66536,1,0,2,0,1,1,2,1,9,1,1,0
KR_6536450444,44,73,38,82,72209,0,0,2,1,2,0,0,1,10,1,2,38,57,44,82,70731,1,1,2,0,0,1,1,0,5,0,0,1
KR_6534129696,63,161,38,82,61614,0,0,0,0,0,0,0,1,2,1,1,38,83,63,75,56003,1,0,0,0,0,0,0,0,1,0,0,1
KR_6531295893,38,70,15,80,65544,0,1,3,1,1,1,1,1,10,1,2,15,19,38,67,46147,1,0,1,0,1,0,0,0,3,0,0,1
KR_6523941670,12,17,21,54,33292,0,0,1,0,0,0,0,0,0,0,0,21,36,12,60,44390,1,1,2,1,2,0,0,1,9,1,1,0
KR_6542414758,36,86,47,80,59997,0,0,0,0,0,0,0,0,2,0,0,47,111,36,81,65153,1,0,0,0,0,0,0,1,4,1,2,0
KR_6523644987,23,35,31,63,48634,1,0,0,1,1,0,0,1,2,0,0,31,52,23,68,52722,0,1,4,0,1,1,1,0,6,1,1,0
KR_6535401188,49,121,33,71,51492,1,0,0,0,0,0,0,1,2,1,1,33,76,49,67,45929,0,0,0,0,0,0,0,0,0,0,0,1
KR_6534760270,31,32,45,77,66593,0,1,3,0,1,0,0,1,8,1,2,45,63,31,86,74173,1,0,2,1,1,1,2,0,6,0,1,0
KR_6540707466,17,26,21,73,57105,1,0,2,1,2,1,1,1,10,1,2,21,42,17,70,50381,0,1,1,0,0,0,0,0,2,0,0,1
KR_6538993486,52,105,83,90,88069,1,0,0,0,0,0,0,1,1,0,0,83,239,52,90,96625,0,0,0,0,0,0,0,0,4,1,2,0
KR_6537529568,62,116,70,89,70981,0,0,0,0,0,0,0,0,2,0,1,70,191,62,88,73436,1,0,0,0,0,0,0,1,4,1,3,0
KR_6539282766,19,29,8,53,32913,1,1,1,0,0,0,0,1,2,0,0,8,4,19,49,29117,0,0,0,1,1,0,0,0,1,0,0,1
KR_6524270407,16,24,32,69,50031,1,1,1,0,0,0,0,0,2,0,0,32,43,16,81,63131,0,0,2,1,2,1,2,1,9,1,1,0
KR_6539596196,30,33,33,83,74159,1,1,3,1,2,1,2,1,10,1,2,33,54,30,80,64981,0,0,2,0,0,0,1,0,1,0,0,1
KR_6540077978,48,104,24,87,80244,1,0,3,0,1,0,1,1,11,1,3,24,52,48,82,70139,0,1,2,1,1,1,2,0,7,0,0,1
KR_6541210248,14,16,30,56,37488,0,0,0,1,1,0,0,0,2,0,0,30,37,14,63,46385,1,1,2,0,1,0,0,1,7,1,1,0
KR_6540966969,47,141,27,79,61208,1,0,0,0,0,0,0,1,4,1,1,27,60,47,71,52504,0,0,0,0,0,0,0,0,0,0,0,1
KR_6540473087,37,55,14,64,53043,1,1,3,1,2,0,0,1,9,1,2,14,18,37,55,35794,0,0,0,0,0,0,0,0,0,0,0,1
KR_6537739689,42,49,34,78,63372,1,1,2,0,0,1,1,1,5,0,0,34,41,42,70,56563,0,0,1,1,1,0,0,0,5,1,1,1
KR_6531944469,17,18,7,47,31998,0,1,2,1,1,0,0,1,3,0,0,7,3,17,46,26134,1,0,0,0,0,0,0,0,1,0,0,1
KR_6524610629,22,33,9,59,46951,1,1,2,1,2,1,1,1,11,1,3,9,13,22,52,33376,0,0,0,0,0,0,0,0,1,0,0,1
KR_6540509654,22,32,24,72,58055,1,0,1,1,2,0,0,1,5,0,0,24,47,22,82,64846,0,1,3,0,0,1,2,0,9,1,2,0
KR_6542276981,3,1,13,53,30612,0,0,0,1,1,0,0,0,1,0,0,13,14,3,57,35251,1,1,2,0,1,0,0,1,4,0,0,0
KR_6532976453,14,15,6,48,30793,1,1,1,0,0,0,0,1,2,0,0,6,5,14,46,23979,0,0,0,1,1,0,0,0,0,0,0,1
KR_6523268729,18,33,13,55,42601,1,1,2,1,2,0,0,1,8,1,1,13,21,18,52,33641,0,0,0,0,0,0,0,0,2,0,0,1
KR_6531839197,37,74,45,71,50321,0,0,0,0,0,0,0,0,0,0,0,45,78,37,74,54068,1,0,0,0,0,0,0,1,4,1,1,0
KR_6543218864,70,182,42,90,74775,1,0,0,0,0,0,0,1,4,1,1,42,95,70,87,68065,0,0,0,0,0,0,0,0,1,0,0,1
KR_6519578177,4,4,18,46,23660,0,0,0,0,0,0,0,0,0,0,0,18,18,4,47,28904,1,1,1,1,1,0,0,1,2,0,0,0
KR_6539202600,30,39,11,70,51297,1,0,1,1,2,1,1,1,9,1,2,11,16,30,58,39796,0,1,2,0,0,0,0,0,2,0,0,1
KR_6525416625,33,60,28,84,71553,0,1,4,1,2,1,1,1,8,1,1,28,62,33,79,66542,1,0,1,0,0,0,0,0,4,0,0,1
KR_6525348615,16,17,3,51,28411,0,1,1,0,0,0,0,0,1,0,0,3,6,16,46,27507,1,0,0,1,1,0,0,1,2,0,0,1
KR_6504445816,28,24,15,67,49612,0,1,2,1,2,1,1,1,8,1,1,15,16,28,58,38740,1,0,0,0,0,0,0,0,3,0,0,1
KR_6529551196,34,69,14,81,65710,0,1,3,1,1,1,2,0,11,1,2,14,23,34,72,54778,1,0,1,0,1,0,0,1,5,0,0,1
KR_6528738247,25,40,33,79,60371,0,0,1,1,1,0,1,0,1,0,0,33,59,25,77,67469,1,1,3,0,1,1,1,1,11,1,3,0
KR_6532701414,31,50,22,73,61830,1,1,2,1,1,0,1,1,7,1,1,22,36,31,68,57644,0,0,1,0,1,1,1,0,7,0,0,1
KR_6536219998,14,13,31,61,41792,1,1,1,0,1,0,0,0,3,0,0,31,57,14,73,57612,0,0,2,1,1,1,1,1,11,1,1,0
KR_6536312137,30,52,17,76,62881,1,1,4,0,0,1,1,0,11,1,3,17,38,30,70,53945,0,0,0,1,2,0,0,1,4,0,0,1
KR_6541864199,18,22,24,60,43663,1,1,1,1,2,0,0,0,1,0,0,24,32,18,68,53082,0,0,2,0,0,1,1,1,10,1,2,0
KR_6535846307,32,45,16,82,65325,0,1,4,0,1,1,2,0,9,0,1,16,13,32,71,54790,1,0,0,1,1,0,0,1,7,1,1,1
KR_6504205861,51,119,53,90,76859,1,0,0,0,0,0,0,0,1,0,0,53,112,51,90,78585,0,0,0,0,0,0,0,1,4,1,2,0
KR_6535553292,15,20,37,63,43589,0,0,0,0,0,0,0,0,2,0,0,37,38,15,71,57940,1,1,4,1,2,0,0,1,10,1,2,0
KR_6507136509,21,20,34,72,54707,1,0,0,1,1,0,0,0,3,0,0,34,41,21,77,61444,0,1,4,0,1,1,1,1,9,1,2,0
KR_6541155465,36,59,33,84,74937,0,1,4,0,0,0,2,0,9,1,2,33,50,36,82,73212,1,0,2,1,2,1,1,1,8,0,1,1
KR_6528383626,23,24,9,60,42341,0,1,2,1,2,0,0,1,5,0,0,9,13,23,54,32820,1,0,0,0,0,0,0,0,0,0,0,1
KR_6537989672,47,140,32,80,60854,1,0,0,0,0,0,0,1,2,1,1,32,82,47,77,56964,0,0,0,0,0,0,0,0,1,0,0,1
KR_6508368192,9,19,21,59,40341,1,0,0,0,0,0,0,1,2,0,0,21,44,9,65,50608,0,1,2,1,2,0,0,0,11,1,3,0
KR_6541121764,20,31,20,64,47248,1,1,2,1,1,1,1,1,9,1,1,20,37,20,60,41316,0,0,1,0,1,0,0,0,2,0,0,1
KR_6537286229,10,15,31,69,47978,0,1,1,1,1,0,1,1,2,0,0,31,64,10,76,63205,1,0,2,0,1,1,1,0,8,1,1,0
KR_6539986647,57,147,46,90,80279,1,0,0,0,0,0,0,0,4,0,1,46,115,57,90,73871,0,0,0,0,0,0,0,1,2,1,2,1
KR_6534131103,49,68,44,89,81084,0,1,2,0,0,0,0,0,8,0,1,44,31,49,87,80999,1,0,2,1,1,1,2,1,10,1,3,1
KR_6540408358,32,47,21,73,57503,0,0,2,0,1,1,1,0,9,1,1,21,36,32,63,45314,1,1,2,1,1,0,0,1,3,0,0,1
KR_6540672911,19,17,22,50,31111,1,1,1,0,0,0,0,0,0,0,0,22,17,19,51,35255,0,0,1,1,1,0,0,1,3,0,0,0
KR_6527314233,11,7,22,57,35957,0,1,1,0,0,0,0,0,2,0,0,22,20,11,59,44621,1,0,2,1,2,0,0,1,6,0,0,0
KR_6524855834,34,47,25,70,58150,1,1,3,0,1,1,1,0,11,1,3,25,39,34,61,47411,0,0,0,1,1,0,0,1,4,0,0,1
KR_6532791820,14,24,42,53,37858,0,0,0,0,0,0,0,0,2,0,0,42,60,14,67,57571,1,1,2,1,2,1,1,1,9,1,1,0
KR_6511761181,24,51,32,51,34022,0,0,0,0,0,0,0,0,0,0,0,32,77,24,53,35411,1,0,0,0,0,0,0,0,0,0,0,0
KR_6543311250,67,157,67,90,85066,0,0,0,0,0,0,0,1,4,1,2,67,174,67,90,86416,1,0,0,0,0,0,0,0,4,0,1,0
KR_6519869509,40,111,55,70,52450,1,0,0,0,0,0,0,0,1,0,0,55,168,40,78,59639,0,0,0,0,0,0,0,1,4,1,1,0
KR_6523287733,21,51,7,74,56749,1,0,2,1,2,1,1,1,9,1,1,7,18,21,65,46732,0,1,1,0,0,0,0,0,3,0,0,1
KR_6511619720,43,71,27,79,67784,1,1,3,0,1,1,1,1,10,1,2,27,37,43,72,55627,0,0,0,1,1,0,0,0,2,0,0,1
KR_6535478649,23,32,36,73,59670,0,0,0,1,1,0,0,1,4,0,0,36,64,23,79,62717,1,1,4,0,1,1,1,0,5,1,1,0
KR_6522138244,11,21,28,61,40803,0,0,0,0,0,0,0,0,1,0,0,28,42,11,69,54059,1,1,4,1,2,1,1,1,10,1,2,0
KR_6540650958,39,100,25,67,47678,1,0,0,0,0,0,0,1,1,0,0,25,71,39,61,43919,0,0,0,0,0,0,0,0,0,0,0,1
KR_6538155886,6,6,14,48,24557,0,1,1,0,0,0,0,0,0,0,0,14,10,6,50,30354,1,0,1,1,1,0,0,1,2,0,0,0
KR_6540350978,46,64,49,86,74160,0,1,2,1,1,1,1,1,4,0,0,49,63,46,89,85509,1,0,4,0,0,0,1,0,10,1,2,0
KR_6538030586,6,7,19,44,22517,0,0,0,0,0,0,0,0,0,0,0,19,14,6,50,31705,1,0,0,1,1,0,0,1,1,0,0,0
KR_6543233170,24,44,13,72,54352,0,1,3,1,2,1,1,1,9,1,1,13,20,24,63,43506,1,0,0,0,0,0,0,0,2,0,0,1
KR_6539893005,31,27,7,52,40853,1,1,2,1,1,0,0,1,6,1,1,7,6,31,46,26618,0,0,0,0,0,0,0,0,1,0,0,1
KR_6540713962,15,18,5,50,31114,1,1,1,1,1,0,0,1,2,0,0,5,7,15,45,25770,0,0,0,0,0,0,0,0,0,0,0,1
KR_6541339566,90,224,61,90,92478,0,0,0,0,0,0,0,1,4,1,3,61,138,90,90,85929,1,0,0,0,0,0,0,0,2,0,0,1
KR_6530341953,31,59,42,67,56517,0,0,1,0,0,0,0,0,3,0,0,42,68,31,73,64415,1,1,3,1,2,1,1,1,10,1,2,0
KR_6535155136,63,145,42,89,68479,1,0,0,0,0,0,0,1,4,1,1,42,99,63,82,62993,0,0,0,0,0,0,0,0,1,0,0,1
KR_6538690876,39,63,26,83,73016,0,0,1,0,1,1,2,0,9,1,3,26,48,39,77,64708,1,1,4,1,1,0,0,1,5,0,0,1
KR_6536688542,36,45,15,68,57186,1,1,3,1,2,1,1,1,10,1,2,15,19,36,61,39836,0,0,0,0,0,0,0,0,0,0,0,1
KR_6510583615,38,52,13,69,54957,1,1,3,1,2,1,1,1,9,1,2,13,12,38,57,38744,0,0,0,0,0,0,0,0,1,0,0,1
KR_6540186828,33,55,13,70,59342,1,1,2,1,2,1,1,1,10,1,2,13,19,33,62,43083,0,0,2,0,0,0,0,0,1,0,0,1
KR_6540632781,20,34,37,58,41019,1,0,0,0,0,0,0,0,0,0,0,37,52,20,66,57120,0,1,3,1,2,1,1,1,11,1,3,0
KR_6534453430,28,35,20,63,47591,1,1,2,1,2,0,0,1,4,0,0,20,18,28,60,41630,0,0,1,0,0,0,0,0,2,0,0,1
KR_6543057264,7,9,19,46,24974,0,0,0,0,0,0,0,0,0,0,0,19,25,7,52,34059,1,1,2,1,1,0,0,1,1,0,0,0
KR_6522486081,37,62,20,76,60470,0,1,3,1,2,1,1,1,8,1,1,20,36,37,69,49717,1,0,1,0,0,0,0,0,2,0,0,1
KR_6532422638,35,71,18,72,57251,0,0,1,1,2,1,1,0,8,1,1,18,25,35,64,47706,1,1,2,0,0,0,0,1,3,0,0,1
KR_6527798955,7,14,26,49,28870,0,1,1,0,0,0,0,0,0,0,0,26,54,7,58,45165,1,0,1,1,2,0,0,1,5,0,0,0
KR_6540061718,55,120,36,69,49826,1,0,0,0,0,0,0,1,2,1,1,36,78,55,62,43376,0,0,0,0,0,0,0,0,0,0,0,1
KR_6539104873,33,58,21,84,67758,0,0,3,1,2,1,2,0,4,0,0,21,19,33,75,60658,1,1,2,0,0,0,0,1,7,1,2,1
KR_6538172711,40,114,39,65,46084,0,0,0,0,0,0,0,0,0,0,0,39,95,40,67,49962,1,0,0,0,0,0,0,1,4,1,1,0
KR_6539900223,48,112,51,82,60947,0,0,0,0,0,0,0,0,4,0,1,51,127,48,79,59297,1,0,0,0,0,0,0,1,2,1,1,1
KR_6537435233,31,48,17,55,44866,0,1,2,1,2,0,0,1,9,1,2,17,27,31,48,33817,1,0,0,0,0,0,0,0,0,0,0,1
KR_6520612258,5,7,25,49,29289,0,0,0,0,0,0,0,0,0,0,0,25,26,5,58,44959,1,1,2,1,2,0,0,1,11,1,3,0
KR_6541840434,45,107,59,86,66833,0,0,0,0,0,0,0,0,1,0,0,59,117,45,88,70583,1,0,0,0,0,0,0,1,4,1,2,0
KR_6518790394,26,33,28,73,57168,0,0,1,1,2,1,1,0,5,0,0,28,37,26,76,59821,1,1,3,0,0,0,0,1,10,1,1,0
KR_6515835944,34,35,18,52,39601,0,1,1,0,0,0,0,1,3,0,0,18,24,34,46,31546,1,0,0,1,1,0,0,0,0,0,0,1
KR_6535218566,26,42,12,61,47535,1,0,1,0,1,0,0,1,9,1,1,12,21,26,56,36285,0,1,1,1,1,0,0,0,1,0,0,1
KR_6542637704,38,103,47,74,55968,1,0,0,0,0,0,0,0,1,0,0,47,103,38,80,59600,0,0,0,0,0,0,0,1,4,1,1,0
KR_6542148469,19,18,20,56,39892,1,1,2,1,2,0,0,1,3,0,0,20,25,19,53,35402,0,0,0,0,0,0,0,0,1,0,0,1
KR_6523728971,43,69,47,87,80804,1,0,1,0,1,0,2,0,4,0,0,47,79,43,89,83865,0,1,5,1,1,1,1,1,10,1,3,0
KR_6541314887,39,39,29,77,64353,1,0,1,1,2,1,1,1,9,1,2,29,34,39,70,56769,0,1,2,0,0,0,0,0,6,0,0,1
KR_6539148636,8,11,19,45,27654,0,0,0,1,1,0,0,0,1,0,0,19,22,8,49,33907,1,1,1,0,0,0,0,1,4,0,0,0
KR_6497323101,25,41,14,66,52681,1,1,2,1,1,1,1,0,8,1,2,14,17,25,59,42456,0,0,0,0,1,0,0,1,5,0,0,1
KR_6529923595,48,124,69,88,69410,0,0,0,0,0,0,0,0,2,1,1,69,176,48,90,75718,1,0,0,0,0,0,0,1,4,0,1,0
KR_6534936010,29,34,12,65,49960,0,1,2,1,2,0,0,1,10,1,1,12,21,29,58,38010,1,0,1,0,0,0,0,0,0,0,0,1
KR_6539622276,26,44,13,50,38858,1,1,2,1,1,0,0,1,4,0,0,13,12,26,45,28147,0,0,0,0,0,0,0,0,1,0,0,1
KR_6532901504,46,103,56,86,66613,0,0,0,0,0,0,0,1,1,0,0,56,128,46,90,71898,1,0,0,0,0,0,0,0,4,1,1,0
KR_6539685922,20,40,40,76,58397,1,0,1,1,1,1,1,0,1,0,0,40,78,20,80,64474,0,1,3,0,1,0,0,1,9,1,2,0
KR_6524090137,34,55,27,87,76769,1,1,4,0,1,1,1,0,9,1,2,27,48,34,84,70894,0,0,2,1,1,0,1,1,4,0,0,1
KR_6539889653,68,154,62,90,83724,0,0,0,0,0,0,0,1,4,1,2,62,133,68,90,80830,1,0,0,0,0,0,0,0,4,0,1,1
KR_6542620089,23,38,24,73,57524,0,1,2,0,0,1,1,0,10,1,1,24,37,23,68,52463,1,0,2,1,2,0,0,1,3,0,0,1
KR_6540963216,23,36,35,87,79345,1,1,6,1,2,1,2,1,10,0,4,35,64,23,87,74012,0,0,0,0,0,0,1,0,6,1,2,1
KR_6541549293,11,21,26,54,32995,0,0,0,0,0,0,0,0,0,0,0,26,41,11,60,44798,1,1,3,1,2,0,0,1,6,0,0,0
KR_6529041605,23,36,34,61,43319,0,0,0,0,0,0,0,0,2,0,0,34,57,23,69,55272,1,1,4,1,2,1,1,1,10,1,2,0
KR_6532393647,1,1,22,44,23866,0,0,0,1,1,0,0,0,1,0,0,22,33,1,52,41073,1,1,2,0,0,0,0,1,10,1,2,0
KR_6535558882,16,28,31,54,39424,1,0,0,0,0,0,0,0,2,0,0,31,45,16,59,44834,0,1,3,1,2,0,0,1,5,0,0,0
KR_6531855819,15,18,25,54,35605,1,0,0,0,0,0,0,0,0,0,0,25,38,15,60,45061,0,1,2,1,2,0,0,1,8,1,1,0
KR_6528685878,77,176,53,90,73654,1,0,0,0,0,0,0,1,4,1,1,53,121,77,86,64236,0,0,0,0,0,0,0,0,0,0,0,1
KR_6528127809,36,47,16,72,59061,1,1,3,1,2,1,1,1,10,1,2,16,19,36,67,44705,0,0,0,0,0,0,0,0,1,0,0,1
KR_6538872867,6,10,24,44,24338,0,0,0,0,0,0,0,0,0,0,0,24,31,6,49,35794,1,1,1,1,2,0,0,1,3,0,0,0
KR_6541687265,24,47,27,72,57005,0,1,2,1,1,0,0,1,9,1,1,27,43,24,74,55323,1,0,1,0,0,1,1,0,4,0,0,1
KR_6536063423,80,187,76,90,91249,1,0,0,0,0,0,0,1,4,1,2,76,166,80,90,89071,0,0,0,0,0,0,0,0,2,0,0,1
KR_6535673927,22,24,40,68,56372,1,0,1,1,1,0,0,1,7,1,1,40,37,22,71,62481,0,1,1,0,0,1,1,0,6,0,1,0
KR_6537343950,11,19,18,48,28173,0,0,0,0,0,0,0,0,0,0,0,18,18,11,53,36212,1,1,2,1,1,0,0,1,3,0,0,0
KR_6537178794,17,20,24,46,30613,0,0,0,0,0,0,0,0,1,0,0,24,20,17,51,38008,1,1,2,1,1,0,0,1,4,0,0,0
KR_6524048343,29,59,26,69,56702,0,1,2,1,2,1,1,0,8,1,1,26,30,29,63,47248,1,0,2,0,0,0,0,1,2,0,0,1
KR_6540396943,13,19,28,46,27371,0,1,1,0,1,0,0,0,0,0,0,28,39,13,53,40589,1,0,1,1,1,0,0,1,3,0,0,0
KR_6532084472,25,31,11,55,41152,1,0,1,0,1,0,0,1,4,0,0,11,11,25,49,30110,0,1,1,1,1,0,0,0,0,0,0,1
KR_6541293644,25,34,10,62,44436,1,1,2,1,2,0,0,1,5,1,1,10,13,25,56,35715,0,0,0,0,0,0,0,0,1,0,0,1
KR_6541381102,67,171,71,90,83217,1,0,0,0,0,0,0,0,1,0,0,71,153,67,90,87791,0,0,0,0,0,0,0,1,4,1,3,0
KR_6534980139,29,56,33,61,46833,0,1,2,1,1,0,0,0,2,0,0,33,58,29,66,54929,1,0,0,0,1,1,1,1,8,1,2,0
KR_6534699902,19,23,38,63,50197,1,1,1,0,0,0,0,1,5,0,0,38,60,19,72,58114,0,0,2,1,2,1,1,0,8,1,1,0
KR_6520162000,17,27,32,53,34863,0,1,2,0,0,0,0,0,1,0,0,32,32,17,60,45449,1,0,0,1,2,0,0,1,6,0,0,0
KR_6537243674,22,34,31,74,56768,0,1,1,1,1,0,0,0,4,0,0,31,56,22,82,66774,1,0,4,0,1,1,1,1,9,1,2,0
KR_6539795720,28,24,24,63,50469,1,1,1,1,2,0,0,1,8,1,1,24,39,28,60,41197,0,0,1,0,0,0,0,0,1,0,0,1
KR_6518353007,32,45,20,81,69140,0,0,2,0,1,1,2,1,11,1,5,20,38,32,80,58450,1,1,2,1,1,0,0,0,2,0,0,1
KR_6543434532,18,40,26,49,30988,0,0,0,0,0,0,0,0,0,0,0,26,81,18,52,34147,1,0,0,0,0,0,0,0,0,0,0,0
KR_6536569090,29,45,21,67,49075,0,0,2,0,1,0,0,0,3,0,0,21,23,29,60,41949,1,1,1,1,1,0,0,1,2,0,0,1
KR_6524864106,19,24,35,65,46841,0,0,0,0,0,0,0,0,2,0,0,35,41,19,75,57483,1,1,4,1,2,1,1,1,10,1,1,0
KR_6543217259,64,161,55,89,67301,0,0,0,0,0,0,0,1,1,0,0,55,108,64,89,69929,1,0,0,0,0,0,0,0,4,1,1,0
KR_6523387757,14,23,9,49,31420,0,0,0,1,1,0,0,1,1,0,0,9,17,14,47,28160,1,1,1,0,0,0,0,0,0,0,0,1
KR_6542642952,50,77,46,84,64106,0,0,0,0,0,0,0,1,4,1,2,46,83,50,83,60097,1,0,0,0,0,0,0,0,1,0,0,1
KR_6538597336,14,25,18,63,42389,1,0,1,1,1,0,0,0,2,0,0,18,35,14,71,50905,0,1,2,0,1,1,1,1,7,1,1,0
KR_6542900026,85,142,73,90,103520,1,0,0,0,0,0,0,1,4,1,4,73,154,85,90,98684,0,0,0,0,0,0,0,0,2,0,2,1
KR_6538470459,21,40,35,62,46005,1,0,1,1,1,0,0,0,0,0,0,35,63,21,71,59985,0,1,2,0,1,1,1,1,7,1,1,0
KR_6543122744,1,1,0,5,3102,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2690,0,0,0,0,0,0,0,0,0,0,0,0
KR_6513133779,24,23,33,69,54186,0,0,1,0,0,0,0,1,4,0,0,33,46,24,74,60121,1,1,2,1,2,1,1,0,10,1,2,0
KR_6533086674,39,61,21,73,61394,0,1,2,0,1,1,1,0,10,1,2,21,26,39,63,48460,1,0,1,1,1,0,0,1,4,0,0,1
KR_6542513745,20,35,14,72,51919,0,1,3,0,0,1,1,1,6,1,1,14,17,20,66,45429,1,0,1,0,0,0,0,0,3,0,0,1
KR_6537313950,70,191,43,87,69330,1,0,0,0,0,0,0,0,4,1,2,43,93,70,81,61400,0,0,0,0,0,0,0,1,1,0,0,1
KR_6536488107,14,18,31,50,33461,0,0,0,0,0,0,0,0,1,0,0,31,52,14,58,45928,1,1,2,1,2,0,0,1,6,1,1,0
KR_6530839619,12,7,23,63,41523,0,1,1,0,0,0,0,1,2,0,0,23,19,12,67,48456,1,0,2,1,2,1,1,0,3,0,0,0
KR_6539326147,15,20,20,44,28943,1,0,0,1,1,0,0,0,1,0,0,20,30,15,50,33647,0,1,1,0,0,0,0,1,2,0,0,0
KR_6536077390,46,55,30,82,69915,1,1,4,0,0,1,2,0,9,1,2,30,47,46,72,56308,0,0,0,0,0,0,0,1,3,0,0,1
KR_6542265362,29,44,44,64,41667,0,0,0,0,0,0,0,0,0,0,0,44,139,29,70,50558,1,0,0,0,0,0,0,1,4,1,1,0
KR_6541926695,25,37,7,49,35482,0,1,2,1,1,0,0,1,2,0,0,7,11,25,43,25519,1,0,0,0,0,0,0,0,0,0,0,1
KR_6517396193,5,6,17,48,26442,0,0,0,0,0,0,0,0,0,0,0,17,16,5,57,39626,1,1,2,1,2,0,0,1,6,0,0,0
KR_6518541409,31,33,22,76,62473,1,1,4,0,0,1,1,0,10,1,2,22,33,31,72,55497,0,0,0,1,2,0,0,1,2,0,0,1
